id,value,context_factor_id,context_factor_value_id,thing_id,user_id,created_at,updated_at,id,title,description,type,image,indoorsLocation,display_title,active,id,title,display_title,active_in_training,active_in_prediction,id,title,display_title,description,context_factor_id,active_in_training,active_in_prediction
3213,0,1,1,58,561af6967383466a9838f517b2cb453c,"2019-10-30 19:06:17.041000","2019-10-30 19:06:17.041000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
3243,0,1,1,49,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:26:29.801000","2019-11-02 11:26:29.802000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
3248,-1,1,1,61,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:26:42.524000","2019-11-02 11:26:42.524000",61,"gambling machine",,BCN_I,gambling-machine.jpg,1,"Gambling Machine",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
3256,0,1,1,20,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:27:17.492000","2019-11-02 11:27:17.492000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
3339,0,1,1,1,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:00:46.310000","2019-11-02 12:00:46.310000",1,"public transport ticket machine",,BCN_I,public-transport-ticket-machine.jpg,1,"Public Transport Ticket Machine",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
3342,0,1,1,70,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:01:03.793000","2019-11-02 12:01:03.793000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
3370,-1,1,1,69,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:02:15.797000","2019-11-02 12:02:15.797000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
3376,-1,1,1,66,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:03:00.254000","2019-11-02 12:03:00.254000",66,"sculptures in a museum",,BCN_I,art-sculpture.jpg,1,"Sculpture at a Museum",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
3405,0,1,1,25,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:04:01.785000","2019-11-02 12:04:01.785000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,1,timeOfDay,"Time of Day",1,1,1,earlyMorning,"early morning","it is early morning (04:00–08:00).",1,1,1
105,0,1,2,18,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-04 19:21:25.078000","2019-10-04 19:21:25.388000",18,"phone charging station",,BCN_I,phone-charging-station.jpg,1,"Public Phone Charging Station",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
432,0,1,2,21,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:23:24.641000","2019-10-11 06:23:24.641000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
452,0,1,2,19,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:24:30.503000","2019-10-11 06:24:30.503000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
534,1,1,2,71,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:01:56.290000","2019-10-11 13:01:56.290000",71,"post box",,BCN_I,post-box.png,0,"Post Box",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
580,1,1,2,67,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:05:38.468000","2019-10-11 13:05:38.468000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
616,1,1,2,28,f6b91c94308745c4a164750e9fbe12a7,"2019-10-11 13:06:52.965000","2019-10-11 13:06:52.965000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
655,1,1,2,62,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:07:57.680000","2019-10-11 13:07:57.680000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
684,0,1,2,67,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:09:07.513000","2019-10-11 13:09:07.513000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
694,1,1,2,58,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:09:27.421000","2019-10-11 13:09:27.421000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
717,0,1,2,13,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:10:19.436000","2019-10-11 13:10:19.437000",13,"photo booth",,BCN_I,photo-booth.jpg,1,"Photo Booth",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
725,-1,1,2,1,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:10:40.435000","2019-10-11 13:10:40.435000",1,"public transport ticket machine",,BCN_I,public-transport-ticket-machine.jpg,1,"Public Transport Ticket Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
773,0,1,2,44,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:39:51.177000","2019-10-11 17:39:51.177000",44,"book vending machine",,BCN_I,book-vending-machine.jpg,1,"Book Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
780,0,1,2,71,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:40:21.509000","2019-10-11 17:40:21.510000",71,"post box",,BCN_I,post-box.png,0,"Post Box",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
804,0,1,2,28,0607bc0a60a547c0910846e0096721df,"2019-10-13 08:59:43.618000","2019-10-13 08:59:43.618000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
845,0,1,2,12,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:08:12.204000","2019-10-13 09:08:12.204000",12,printer,,BCN_I,printer.jpg,1,Printer,1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
860,0,1,2,21,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:10:17.546000","2019-10-13 09:10:17.546000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
867,0,1,2,69,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:10:55.893000","2019-10-13 09:10:55.893000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1026,0,1,2,20,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:34:13.763000","2019-10-13 19:34:13.763000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1074,1,1,2,69,c93e18f2303e46a8be0ffad5554df2a6,"2019-10-13 20:32:41.736000","2019-10-13 20:32:41.736000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1116,0,1,2,24,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:13:41.263000","2019-10-13 21:13:41.263000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1129,1,1,2,23,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:14:17.282000","2019-10-13 21:14:17.282000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1162,-1,1,2,72,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:16:36.628000","2019-10-13 21:16:36.628000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1195,0,1,2,24,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:27:04.621000","2019-10-13 21:27:04.621000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1210,0,1,2,59,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:28:10.681000","2019-10-13 21:28:10.681000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1212,0,1,2,64,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:28:55.854000","2019-10-13 21:28:55.855000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1230,1,1,2,64,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:30:09.861000","2019-10-13 21:30:09.861000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1233,0,1,2,10,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:30:47.097000","2019-10-13 21:30:47.097000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1239,0,1,2,30,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:31:28.550000","2019-10-13 21:31:28.551000",30,e-scooter,,BCN_I,e-scooter.jpg,0,E-Scooter,1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1311,0,1,2,29,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:36:32.187000","2019-10-13 21:36:32.187000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1370,0,1,2,70,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:42:13.593000","2019-10-13 21:42:13.594000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1381,0,1,2,6,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:43:42.387000","2019-10-13 21:43:42.387000",6,ATM,,BCN_I,atm.jpg,1,ATM/Cashpoint,1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1435,0,1,2,22,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:49:31.570000","2019-10-13 21:49:31.570000",22,"food order machine in a restaurant","Primarily used in fast food restaurants.",BCN_I,food-order-machine-restaurant.jpg,1,"Order Kiosk in a Restaurant",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1448,0,1,2,58,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:50:03.208000","2019-10-13 21:50:03.208000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1477,0,1,2,50,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:52:43.782000","2019-10-13 21:52:43.782000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1489,0,1,2,20,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:53:35.302000","2019-10-13 21:53:35.302000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1517,0,1,2,24,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:56:46.845000","2019-10-13 21:56:46.846000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1560,0,1,2,37,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 22:00:46.956000","2019-10-13 22:00:46.956000",37,"your own bike",,BCN_I,own-bike.jpg,0,"Your Own Bike",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1566,0,1,2,50,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 22:01:25.035000","2019-10-13 22:01:25.035000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1600,1,1,2,29,ab7d821b40714e06a40493ad6444d869,"2019-10-14 07:04:53.426000","2019-10-14 07:04:53.426000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1606,0,1,2,72,847f8c16e3db4abb928b82307f326cf6,"2019-10-14 14:51:55.972000","2019-10-14 14:51:55.972000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1615,0,1,2,6,847f8c16e3db4abb928b82307f326cf6,"2019-10-14 14:52:44.766000","2019-10-14 14:52:44.766000",6,ATM,,BCN_I,atm.jpg,1,ATM/Cashpoint,1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1631,-1,1,2,21,247a42cf4ce8484f9b4fccc55c2fb4fc,"2019-10-14 18:54:02.698000","2019-10-14 18:54:02.698000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1649,-1,1,2,65,247a42cf4ce8484f9b4fccc55c2fb4fc,"2019-10-14 18:55:01.004000","2019-10-14 18:55:01.004000",65,"painting in a museum",,BCN_I,art-painting.jpg,1,"Painting at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1714,0,1,2,28,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:34:08.937000","2019-10-14 21:34:08.937000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1726,0,1,2,49,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:35:31.095000","2019-10-14 21:35:31.096000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1742,0,1,2,72,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:36:42.407000","2019-10-14 21:36:42.407000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1768,0,1,2,46,0f6159735a224d88a050864ae5a4bc51,"2019-10-14 21:42:57.601000","2019-10-14 21:42:57.602000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1795,0,1,2,69,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:47:58.529000","2019-10-14 21:47:58.529000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1804,0,1,2,66,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:49:16.173000","2019-10-14 21:49:16.173000",66,"sculptures in a museum",,BCN_I,art-sculpture.jpg,1,"Sculpture at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1806,0,1,2,40,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:49:29.517000","2019-10-14 21:49:29.517000",40,"bottle return machine",,BCN_I,bottle-return-machine.jpg,1,"Bottle Return Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1854,0,1,2,67,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:52:48.838000","2019-10-14 21:52:48.839000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1877,0,1,2,25,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:54:15.745000","2019-10-14 21:54:15.745000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
1968,0,1,2,17,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 22:02:00.730000","2019-10-14 22:02:00.730000",17,"electric car charger",,BCN_I,electric-car-charger.jpg,0,"Charging Station for Electric Cars",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
2011,0,1,2,71,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:14:02.942000","2019-10-15 16:14:02.942000",71,"post box",,BCN_I,post-box.png,0,"Post Box",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
2017,0,1,2,10,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:14:55.953000","2019-10-15 16:14:55.953000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
2034,-1,1,2,61,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:16:20.978000","2019-10-15 16:16:20.978000",61,"gambling machine",,BCN_I,gambling-machine.jpg,1,"Gambling Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
2040,0,1,2,25,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:16:53.312000","2019-10-15 16:16:53.312000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
2052,0,1,2,17,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:20:05.038000","2019-10-15 16:20:05.038000",17,"electric car charger",,BCN_I,electric-car-charger.jpg,0,"Charging Station for Electric Cars",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
2119,0,1,2,65,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:31:14.033000","2019-10-15 16:31:14.033000",65,"painting in a museum",,BCN_I,art-painting.jpg,1,"Painting at a Museum",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
2144,1,1,2,50,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:34:09.526000","2019-10-15 16:34:09.526000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,1,timeOfDay,"Time of Day",1,1,2,lateMorning,"late morning","it is late morning (08:00–11:00).",1,1,1
